,renda_mensal,quantidade_de_cheques_sem_fundo,valor_dos_restritivos,quantidade_de_protestos,valor_dos_protestos,modelo_score_1,modelo_score_2,modelo_score_3,modelo_score_4,id_do_cliente,tipo_de_score,compromentimento_da_renda,response
9950,0.06555360821572426,0,306.22758620689655,0.0,0.0,193,217,219,745,1085023771,1,100,BOM
1699,0.07161086000676443,0,0.0,0.0,0.0,293,630,384,747,938635797,1,25,BOM
7494,0.030378501368262457,0,0.0,0.0,0.0,931,736,879,831,437604079,4,25,BOM
9269,0.004704363066137807,0,0.0,0.0,0.0,602,706,544,765,673992646,3,25,BOM
9872,0.01288319035759309,0,155.46206896551723,0.0,0.0,158,228,266,682,974441175,1,100,BOM
1370,0.07065768840512868,0,0.0,0.0,0.0,851,690,728,756,474018392,4,25,BOM
630,0.002951757217968823,0,0.0,0.0,0.0,544,652,640,673,369281572,3,25,MAU
9624,0.07536205147126648,0,0.0,0.0,0.0,442,629,486,757,602381890,2,25,BOM
1712,0.0714878701226824,0,0.0,0.0,0.0,505,658,469,754,255167153,3,25,BOM
5521,0.07536205147126648,0,0.0,0.0,0.0,666,734,746,738,108657392,3,25,BOM
8624,0.0714571226516619,0,0.0,0.0,0.0,602,643,497,675,68954830,3,25,BOM
9778,0.09949881622236571,0,0.0,0.0,0.0,612,631,692,748,1105483987,3,25,BOM
2500,0.04153983334870706,0,0.0,0.0,0.0,633,680,636,766,1126431351,3,25,BOM
8315,0.0006149494204101685,0,0.0,0.0,0.0,327,650,498,649,157128618,2,25,BOM
8176,0.008209574762475788,0,0.0,0.0,0.0,818,664,769,775,615534886,4,25,BOM
4328,0.0072256556898195115,0,0.7034482758620689,0.0,0.0,2,179,172,518,688363512,1,25,BOM
6416,0.04157058081972757,0,0.0,0.0,0.0,652,613,567,670,698471833,3,25,MAU
8194,0.07154936506472342,0,0.0,0.0,0.0,635,626,674,701,794439989,3,25,BOM
7382,0.0043353934138917055,0,0.0,0.0,0.0,653,706,720,797,352840327,3,25,BOM
5593,0.07536205147126648,0,17.22758620689655,0.0,0.0,166,239,227,584,629540391,1,100,BOM
5794,0.0714878701226824,0,2.4,0.0,0.0,216,238,313,651,654263152,1,25,BOM
2629,0.07536205147126648,0,0.9586206896551724,0.0,0.0,92,248,235,576,131796922,1,25,BOM
9649,0.010546382560034435,0,5.186206896551724,0.0,0.0,33,216,196,460,814656631,1,75,MAU
1642,0.06143344709897611,0,13.020689655172413,0.0,0.0,250,251,282,721,1069069674,1,100,BOM
1897,0.07536205147126648,0,1.903448275862069,0.0,0.0,16,225,219,555,985767366,1,50,BOM
4219,0.008640039356762906,0,0.0,0.0,0.0,642,703,665,739,428957202,3,25,BOM
2253,0.1034037450419703,0,6.606896551724138,0.0,0.0,272,550,337,669,20483604,1,25,MAU
8366,0.014666543676782585,0,0.0,0.0,0.0,544,694,597,761,200363003,3,25,BOM
123,0.06152568951203763,0,0.15862068965517243,1.0,104.0,198,266,274,542,735373294,1,25,MAU
6227,0.009500968545337142,0,0.0,0.0,0.0,498,638,307,497,800772913,2,25,BOM
7894,0.0714571226516619,0,0.0,0.0,0.0,334,550,335,594,465249728,2,25,MAU
1337,0.07536205147126648,0,0.0,2.0,1462.0,113,552,180,707,869095420,1,50,BOM
5979,0.045414014697291144,0,3.117241379310345,1.0,4283.0,211,236,243,676,1132033553,1,50,BOM
7079,0.09965255357746826,0,0.0,0.0,0.0,847,677,854,860,140565586,4,25,BOM
7654,0.07536205147126648,0,0.0,0.0,0.0,259,585,335,705,138008059,1,25,MAU
5557,0.1034037450419703,0,0.0,0.0,0.0,594,607,381,687,435533700,3,25,BOM
1870,0.13098422654736647,0,158.98620689655172,0.0,0.0,205,217,313,575,133745514,1,100,MAU
9766,0.07342496079697444,0,161.64137931034483,0.0,0.0,65,231,258,624,529796838,1,100,BOM
6942,0.07151861759370291,0,24.29655172413793,0.0,0.0,267,242,313,757,506170160,1,100,BOM
5895,0.09952956369338621,0,0.0,0.0,0.0,926,690,836,826,319714263,4,25,BOM
5965,0.07536205147126648,0,0.0,0.0,0.0,636,672,645,733,625277846,3,25,BOM
8897,0.005903514435937646,0,0.0,0.0,0.0,757,726,900,866,727700713,4,25,BOM
4753,0.002490545152661193,0,0.0,0.0,0.0,849,695,724,846,74678819,4,25,BOM
9527,0.09952956369338621,0,0.0,0.0,0.0,589,625,383,748,779460188,3,25,BOM
7405,0.005380807428588999,0,0.0,0.0,0.0,347,639,640,742,190620043,2,25,BOM
3146,0.07154936506472342,0,2.2896551724137932,0.0,0.0,77,242,203,671,1184523750,1,25,MAU
8894,0.007963594994311714,0,0.0,0.0,0.0,724,702,653,786,580094869,4,25,BOM
8073,0.0714878701226824,0,0.0,0.0,0.0,504,655,682,765,922803487,3,25,BOM
8049,0.07536205147126648,0,17.593103448275862,1.0,81.0,70,224,274,620,316791375,1,100,BOM
2326,0.07536205147126648,0,0.0,0.0,0.0,826,664,769,741,344315237,4,25,BOM
8550,0.0002767272391845793,0,0.0,0.0,0.0,507,613,596,657,591177486,3,25,BOM
6238,0.005042585247363403,0,0.0,0.0,0.0,486,600,510,696,556589978,2,25,BOM
703,0.1034037450419703,0,0.0,0.0,0.0,545,603,547,659,1083075179,3,25,BOM
7493,0.091596716170095,0,0.0,0.0,0.0,502,617,365,672,407157329,3,25,MAU
9315,0.011930018755957318,0,2.8137931034482757,0.0,0.0,133,233,274,529,216073526,1,50,BOM
5862,0.07536205147126648,0,0.0,0.0,0.0,549,663,695,788,927796754,3,25,MAU
7871,0.0031362420440918734,0,0.0,0.0,0.0,806,670,773,788,1175876873,4,25,BOM
2317,0.07536205147126648,0,13.048275862068966,0.0,0.0,44,206,172,588,816483436,1,100,BOM
8625,0.06143344709897611,0,27.544827586206896,0.0,0.0,251,252,274,776,176127390,1,100,BOM
2149,0.11139808750730253,0,51.02068965517241,9.0,3151.0,234,210,337,592,588376385,1,100,BOM
8685,0.09952956369338621,0,92.82068965517242,0.0,0.0,223,247,305,765,200241216,1,100,BOM
846,0.004273898471850689,0,0.0,0.0,0.0,572,619,606,690,551718498,3,25,MAU
2926,0.1034037450419703,0,1.193103448275862,0.0,0.0,217,256,290,648,864954662,1,25,MAU
9671,0.1034037450419703,0,0.5103448275862069,0.0,0.0,258,239,203,668,645981636,1,25,BOM
3009,0.002459797681640681,0,2.372413793103448,0.0,0.0,184,255,274,664,296574733,1,50,MAU
3064,0.07536205147126648,0,2.9172413793103447,0.0,0.0,162,242,235,657,1174050068,1,50,BOM
8270,0.0416320757617686,0,0.0,0.0,0.0,447,609,384,706,1021816318,2,25,MAU
9539,0.07161086000676443,0,0.0,0.0,0.0,747,662,509,786,303394805,4,25,BOM
4145,0.07154936506472342,0,0.0,0.0,0.0,564,714,612,805,584966349,3,25,BOM
3639,0.07536205147126648,0,0.0,0.0,0.0,545,606,438,688,793343906,3,25,BOM
1145,0.0039356762906250925,0,0.0,0.0,0.0,453,580,502,573,316182440,2,25,BOM
5073,0.01340589736494173,0,22.69655172413793,0.0,0.0,90,199,243,623,380851337,1,100,BOM
543,0.0043353934138917055,0,0.0,0.0,0.0,389,605,524,689,1119976640,2,25,MAU
9070,0.004919595363281369,0,0.0,0.0,0.0,520,677,569,653,833777190,3,25,BOM
2438,0.000430464594287118,0,0.0,0.0,0.0,205,575,244,557,149577824,1,25,BOM
6696,0.09974479599052978,0,0.0,0.0,0.0,631,666,668,715,434194043,3,25,BOM
3148,0.000830181717553731,0,0.0,0.0,0.0,121,228,250,739,969813269,1,25,BOM
6776,0.10752390615871844,0,0.0,0.0,0.0,740,624,601,764,109022753,4,25,MAU
7122,0.09959105863542723,0,0.0,0.0,0.0,622,618,639,742,790908166,3,25,BOM
8567,0.0023675552685791593,0,0.0,6.0,17389.0,296,645,497,589,103055190,1,25,BOM
3031,0.09153522122805399,0,0.0,0.0,0.0,999,694,881,888,396561860,4,25,BOM
5663,0.09940657380930419,0,0.0,0.0,0.0,846,682,844,793,974562962,4,25,BOM
7365,0.0714878701226824,0,0.0,0.0,0.0,471,643,444,602,190132895,2,25,MAU
8148,0.009716200842480704,0,9.248275862068965,1.0,443.0,178,221,282,587,492164655,1,75,BOM
600,0.007410140515942562,0,0.0,0.0,0.0,561,682,673,675,35219831,3,25,BOM
7191,0.041662823232789095,0,0.0,0.0,0.0,632,660,728,860,1031681065,3,25,BOM
2763,0.005934261906958151,0,0.0,0.0,0.0,608,698,617,784,1100247146,3,25,BOM
5034,0.11139808750730253,0,0.0,0.0,0.0,944,730,843,874,45206365,4,25,BOM
5653,0.2869046520923654,0,0.0,0.0,0.0,718,722,847,846,952884876,4,25,BOM
5138,0.06558435568674476,0,0.0,0.0,0.0,560,653,529,676,900516466,3,25,BOM
8157,0.014482058850659535,0,0.0,0.0,0.0,929,704,670,809,202433382,4,25,BOM
7724,0.07536205147126648,0,0.0,0.0,0.0,152,575,199,576,233123706,1,25,MAU
785,0.09150447375703348,0,6.689655172413793,0.0,0.0,283,259,352,701,71634144,1,75,BOM
6462,0.06558435568674476,0,0.0,0.0,0.0,622,632,608,854,175396668,3,25,BOM
9417,0.36355809734649325,0,43.61379310344827,3.0,5216.0,250,214,305,762,1144699401,1,100,MAU
7986,0.09156596869907449,0,0.0,0.0,0.0,651,694,715,782,762044647,3,25,BOM
7028,0.009347231190234603,0,3.5724137931034483,0.0,0.0,78,249,243,666,938026862,1,50,BOM
2242,0.013129170125757157,0,0.0,0.0,0.0,907,714,875,985,1197554959,4,25,BOM
6066,0.00848630200166036,0,2.7586206896551726,0.0,0.0,201,242,235,534,89049685,1,25,BOM
2993,0.011376564277588166,0,0.0,0.0,0.0,267,197,297,721,354910706,1,100,BOM
7694,0.07179534483288749,0,0.0,0.0,0.0,840,679,786,814,1128501730,4,25,BOM
6493,0.07154936506472342,0,0.0,0.0,0.0,474,652,600,728,1042276534,2,25,BOM
9501,0.0018448482612305125,0,0.0,0.0,0.0,587,639,400,740,948744118,3,25,MAU
5919,0.1034037450419703,0,0.0,0.0,0.0,873,703,726,770,686658494,4,25,BOM
6481,0.0714878701226824,0,0.0,0.0,0.0,508,665,500,779,322880725,3,25,BOM
6851,0.010792362328198503,0,0.0,0.0,0.0,460,654,396,592,241892370,2,25,MAU
3844,0.001660363435107462,0,6.606896551724138,0.0,0.0,170,243,297,637,393151824,1,50,MAU
4386,0.07536205147126648,0,51.358620689655176,0.0,0.0,199,230,297,601,859596034,1,100,BOM
6503,0.08750730252436736,0,0.0,0.0,0.0,712,661,511,789,691408187,4,25,MAU
2633,0.008455554530639856,0,0.0,0.0,0.0,392,631,523,639,984671283,2,25,BOM
3586,0.07536205147126648,0,3.117241379310345,0.0,0.0,180,206,243,667,285857477,1,25,MAU
2776,0.07536205147126648,0,45.84137931034483,0.0,0.0,2,245,164,554,808323707,1,100,MAU
5264,0.003781938935522554,0,0.0,0.0,0.0,642,651,647,792,1095253879,3,25,BOM
4905,0.07342496079697444,0,4.758620689655173,0.0,0.0,243,256,305,687,871165799,1,50,MAU
1210,0.07536205147126648,0,5.834482758620689,0.0,0.0,134,246,188,538,996119261,1,75,MAU
86,0.09962180610644773,0,0.0,0.0,0.0,868,662,726,790,732085045,4,25,BOM
6979,0.09537865510561756,0,148.44137931034481,0.0,0.0,220,232,250,729,701760082,1,100,BOM
1325,0.013651877133105804,0,0.0,0.0,0.0,239,585,190,557,781043419,1,25,BOM
1486,0.33210343449251295,0,0.0,0.0,0.0,522,639,585,859,600555085,3,25,MAU
917,0.09175045352519755,0,0.0,0.0,0.0,687,620,685,820,121079666,3,25,BOM
2697,0.009439473603296125,0,0.0,0.0,0.0,614,673,630,770,1101830377,3,25,BOM
5482,0.003781938935522554,0,10.76551724137931,0.0,0.0,131,223,203,710,250052099,1,100,MAU
2896,0.07154936506472342,0,0.0,0.0,0.0,748,676,741,823,560365375,4,25,BOM
4524,0.0714878701226824,0,0.0,0.0,0.0,600,625,432,701,584113840,3,25,BOM
1555,0.011253574393506133,0,0.0,0.0,0.0,722,761,772,775,192446848,4,25,BOM
9057,0.09537865510561756,0,12.620689655172415,0.0,0.0,174,216,266,691,34123748,1,100,BOM
9370,0.009962180610644772,0,0.0,0.0,0.0,707,671,779,815,1052384855,4,25,BOM
1107,0.13255234756941242,0,12.117241379310345,0.0,0.0,119,237,266,603,221675728,1,100,MAU
3104,0.041662823232789095,0,0.0,0.0,0.0,764,680,733,849,767403275,4,25,BOM
5943,0.007748362697168158,0,4.462068965517242,0.0,0.0,266,220,290,661,1100612507,1,50,BOM
8472,0.012975432770654612,0,0.19310344827586207,0.0,0.0,132,246,266,492,597875771,1,25,BOM
2190,0.09965255357746826,0,0.0,0.0,0.0,737,677,776,784,740122987,4,25,BOM
2178,0.009623958429419176,0,0.0,0.0,0.0,471,662,595,763,1137757542,2,25,BOM
6163,0.014851028502905636,0,0.0,0.0,0.0,446,626,290,593,1200477847,2,25,BOM
8901,0.000860929188574236,0,3.3517241379310345,0.0,0.0,2,210,203,457,207304862,1,100,BOM
7118,0.07536205147126648,1,34.813793103448276,0.0,0.0,137,160,243,583,1055307743,1,100,BOM
122,0.07536205147126648,0,6.6689655172413795,0.0,0.0,135,213,188,586,110118836,1,100,BOM
8274,0.007502382929004091,0,0.0,0.0,0.0,161,650,387,571,733546489,1,25,MAU
9294,0.005842019493896629,0,0.6275862068965518,0.0,0.0,258,235,266,563,1178190826,1,25,MAU
6444,0.045414014697291144,0,0.0,0.0,0.0,310,569,191,596,292068614,2,25,BOM
5854,0.05583740737324355,0,0.0,0.0,0.0,653,708,692,713,846686612,3,25,BOM
7216,0.09550164498969958,0,32.717241379310344,0.0,0.0,167,225,250,633,81255317,1,100,BOM
6431,0.07536205147126648,0,0.0,0.0,0.0,507,528,352,642,14759615,3,25,MAU
1954,0.04153983334870706,0,9.758620689655173,0.0,0.0,131,225,180,622,1152737343,1,100,BOM
5101,0.013498139778003258,0,0.0,0.0,0.0,497,609,355,1,1144821188,2,25,MAU
363,0.0416320757617686,0,0.0,0.0,0.0,511,610,533,695,590203190,3,25,MAU
4178,0.07158011253574394,0,0.0,0.0,0.0,564,596,257,720,592760717,3,25,BOM
4269,0.0714571226516619,0,0.0,0.0,0.0,778,695,741,837,978094785,4,25,BOM
2354,0.008824524182885957,0,0.5310344827586206,0.0,0.0,139,228,243,450,1092209204,1,25,BOM
5896,0.014851028502905636,0,0.0,0.0,0.0,648,670,600,696,72243079,3,25,BOM
9039,0.027672723918457702,0,0.0,0.0,0.0,728,682,721,826,669730101,4,25,BOM
6144,0.07536205147126648,0,0.0,0.0,0.0,409,645,495,672,612246637,2,25,BOM
790,0.004919595363281369,0,0.0,0.0,0.0,336,575,363,466,1186472342,2,25,BOM
2425,0.091596716170095,0,1.5517241379310345,0.0,0.0,161,236,258,696,1120707362,1,25,BOM
9280,0.0714878701226824,0,2.0,0.0,0.0,134,533,243,591,583504905,1,50,BOM
1195,0.07176459736186698,0,0.0,0.0,0.0,489,580,322,637,76749198,2,25,BOM
8096,0.003289979399194412,0,0.0,0.0,0.0,351,652,633,606,816970584,2,25,BOM
5517,0.011007594625342065,0,0.0,0.0,0.0,360,568,315,480,27181889,2,25,BOM
3301,0.07536205147126648,0,1.6551724137931034,0.0,0.0,73,264,258,645,970300417,1,25,BOM
4938,0.011253574393506133,0,0.0,0.0,0.0,782,676,684,828,640744795,4,25,BOM
3701,0.07151861759370291,0,0.0,0.0,0.0,549,612,498,690,580460230,3,25,MAU
3248,0.0714571226516619,0,22.724137931034484,0.0,0.0,48,223,227,562,1027540307,1,100,MAU
1484,0.08750730252436736,0,0.0,0.0,0.0,663,679,647,809,545020213,3,25,BOM
4291,0.06158718445407865,0,0.0,0.0,0.0,712,651,687,776,493017164,4,25,BOM
9612,0.008670786827783411,0,0.0,0.0,0.0,776,642,617,770,978581933,4,25,BOM
1269,9.224241306152181e-05,0,0.0,0.0,0.0,486,627,382,512,992343864,2,25,BOM
8507,0.09968330104848876,0,0.0,0.0,0.0,862,738,807,881,708093006,4,25,BOM
8178,0.07151861759370291,0,0.0,0.0,0.0,668,671,541,842,985645579,3,25,BOM
9019,0.09537865510561756,0,5.537931034482758,0.0,0.0,122,249,282,684,725386760,1,75,MAU
9481,0.07176459736186698,0,0.0,0.0,0.0,606,687,757,781,725752121,3,25,BOM
2661,0.09153522122805399,0,0.0,0.0,0.0,796,645,833,782,359903973,4,25,BOM
8749,0.003997171232666109,0,0.0,0.0,0.0,664,665,742,801,727822500,3,25,BOM
1214,0.30612182148018324,0,0.0,0.0,0.0,788,679,772,909,1153224491,4,25,BOM
8308,0.07158011253574394,0,0.0,0.0,0.0,907,677,749,835,733424702,4,25,BOM
8471,0.0714571226516619,0,13.49655172413793,0.0,0.0,130,210,258,605,662544668,1,100,BOM
5437,0.06561510315776527,0,0.0,0.0,0.0,119,520,92,621,613342720,1,25,MAU
1630,0.06973526427451342,0,0.0,0.0,0.0,770,658,747,855,297061881,4,25,BOM
3543,0.004858100421240352,0,0.0,0.0,0.0,708,667,574,768,213394212,4,25,BOM
6210,0.0714878701226824,0,0.0,0.0,0.0,697,725,608,762,945699443,3,25,BOM
5857,0.07151861759370291,0,0.0,0.0,0.0,805,675,795,881,834142551,4,25,BOM
5651,0.01276020047351105,0,0.0,0.0,0.0,334,599,235,607,755955297,2,25,BOM
138,0.07161086000676443,0,0.0,0.0,0.0,680,631,785,713,962018901,3,25,BOM
956,0.07536205147126648,0,10.041379310344828,0.0,0.0,2,209,172,572,392786463,1,100,BOM
2332,0.07176459736186698,0,0.0,0.0,0.0,968,742,863,910,389498214,4,25,BOM
4486,0.06955077944839037,0,0.0,0.0,0.0,814,637,785,808,80646382,4,25,BOM
9712,0.04150908587768656,0,0.0,0.0,0.0,520,639,305,794,318009245,3,25,BOM
5735,0.005319312486547982,0,0.0,0.0,0.0,706,727,721,799,1013047654,4,25,BOM
5662,0.07373243550717953,0,0.0,0.0,0.0,676,621,766,870,874819409,3,25,BOM
8291,0.001660363435107462,0,0.6896551724137931,0.0,0.0,161,245,290,756,269538019,1,25,BOM
8363,0.01039264520493189,0,0.0,0.0,0.0,411,627,275,535,883831647,2,25,BOM
8936,0.07536205147126648,0,110.76551724137931,0.0,0.0,2,200,188,663,286709986,1,100,BOM
8369,0.0696430218614519,0,0.0,0.0,0.0,626,619,682,707,847051973,3,25,BOM
5234,0.07536205147126648,0,13.317241379310344,0.0,0.0,40,262,235,583,751692752,1,100,MAU
4669,0.1038342096362574,0,0.0,0.0,0.0,960,657,843,830,880786972,4,25,BOM
4709,0.014943270915967158,0,0.0,0.0,0.0,978,662,737,758,378293810,4,25,BOM
1503,0.08000491959536328,0,0.0,0.0,0.0,830,639,690,843,1211073316,4,25,BOM
2057,0.0714571226516619,0,0.0,0.0,0.0,935,686,854,815,756564232,4,25,BOM
8249,0.00482735295021984,0,0.0,0.0,0.0,615,680,559,704,554884960,3,25,BOM
2498,0.005350059957568487,0,3.4827586206896552,2.0,462.0,136,234,227,604,920854895,1,25,BOM
8678,0.07754512191372259,0,0.0,0.0,0.0,799,654,598,844,1088555594,4,25,BOM
4136,0.07536205147126648,0,0.0,0.0,0.0,426,635,365,707,542584473,2,25,BOM
9777,0.04169357070380961,0,23.76551724137931,0.0,0.0,139,236,282,738,128630460,1,100,BOM
8843,0.05353134704670541,0,0.0,0.0,0.0,703,641,648,785,47276744,4,25,BOM
7217,0.0039049288196045875,0,0.0,0.0,0.0,452,657,478,798,327752205,2,25,BOM
1450,0.045414014697291144,0,40.11724137931034,2.0,280.0,92,228,211,529,1104144330,1,100,MAU
2884,0.07536205147126648,0,0.0,0.0,0.0,705,674,700,794,995266752,4,25,BOM
5712,0.003259231928173907,0,0.0,0.0,0.0,372,650,487,669,526386802,2,25,BOM
5610,0.09952956369338621,0,0.0,0.0,0.0,760,586,593,697,370134081,4,25,MAU
7346,0.08747655505334685,0,0.0,0.0,0.0,433,617,431,596,109509901,2,25,MAU
8250,0.006518463856347814,5,1.1517241379310346,0.0,0.0,134,101,211,545,1164307108,1,25,BOM
6839,0.006241736617163235,0,0.0,0.0,0.0,340,645,430,640,213637786,2,25,BOM
6793,0.00894751406696799,0,0.0,1.0,921.0,266,692,493,687,1159800989,1,25,BOM
5002,0.07536205147126648,0,10.641379310344828,0.0,0.0,88,257,227,515,883709860,1,100,MAU
8719,0.01340589736494173,0,0.0,0.0,0.0,377,647,330,690,188915025,2,25,BOM
6762,0.09150447375703348,0,0.0,0.0,0.0,728,692,766,762,374396626,4,25,BOM
334,0.003781938935522554,0,0.0,0.0,0.0,515,593,706,685,508362326,3,25,BOM
5611,0.07536205147126648,0,0.0,0.0,0.0,367,587,244,608,523829275,2,25,MAU
8442,0.07536205147126648,0,0.0,0.0,0.0,653,616,419,701,820745981,3,25,MAU
8409,0.07536205147126648,0,0.0,0.0,0.0,530,665,693,747,892600311,3,25,BOM
7898,0.016142422285766997,0,0.0,0.0,0.0,651,671,632,712,395100416,3,25,BOM
1899,0.0055960397257325545,0,9.006896551724138,0.0,0.0,133,207,321,460,925969949,1,100,BOM
1959,0.07158011253574394,0,0.0,0.0,0.0,843,676,772,827,601164020,4,25,BOM
4820,0.07536205147126648,0,0.0,0.0,0.0,674,663,572,672,505561225,3,25,BOM
5936,0.0006149494204101685,0,0.0,0.0,0.0,663,647,348,652,735251507,3,25,BOM
2967,0.07536205147126648,0,8.317241379310344,0.0,0.0,2,221,148,540,318374606,1,100,BOM
1418,0.045414014697291144,0,0.0,0.0,0.0,316,652,373,725,141174521,2,25,BOM
5259,0.07536205147126648,0,0.0,0.0,0.0,515,637,605,697,1069678609,3,25,BOM
6472,0.1034037450419703,0,0.0,0.0,0.0,439,590,304,535,873845113,2,25,BOM
3330,0.011714786458813763,0,0.0,0.0,0.0,268,528,258,609,440405180,1,50,BOM
7627,0.07536205147126648,0,0.0,0.0,0.0,570,644,551,740,441744837,3,25,BOM
6774,0.006303231559204252,0,0.0,1.0,7700.0,227,638,659,684,315329931,1,25,BOM
5153,0.015312240568213266,0,0.0,0.0,0.0,530,698,613,642,283787098,3,25,BOM
7913,0.015250745626172249,0,0.8896551724137931,0.0,0.0,107,249,235,579,612977359,1,25,BOM
687,0.04046367186298927,0,0.0,0.0,0.0,755,756,732,780,92337934,4,25,BOM
9223,0.0034744642253174696,0,0.0,0.0,0.0,778,769,854,856,1059570288,4,25,BOM
8698,0.09952956369338621,0,0.0,0.0,0.0,541,617,478,667,147629232,3,25,BOM
4406,0.07158011253574394,0,0.0,0.0,0.0,578,674,467,730,584235627,3,25,BOM
8229,0.045414014697291144,0,1.0275862068965518,0.0,0.0,170,241,227,632,486927814,1,25,BOM
5957,0.002921009746948311,0,0.0,0.0,0.0,588,671,600,683,824399591,3,25,BOM
8706,0.08738431264028533,0,0.0,0.0,0.0,527,638,429,666,702003656,3,25,BOM
761,0.07354795068105648,0,19.17241379310345,0.0,0.0,98,229,282,594,624547124,1,100,MAU
3789,0.0019678381453125462,0,0.0,0.0,0.0,530,639,507,743,511041640,3,25,BOM
3932,0.041601328290748085,0,0.0,0.0,0.0,485,604,429,766,658282123,2,25,BOM
5830,0.07536205147126648,0,0.0,0.0,0.0,507,609,499,676,805035458,3,25,BOM
3989,0.07536205147126648,0,0.0,0.0,0.0,363,590,258,642,489485341,2,25,MAU
8119,0.005903514435937646,0,0.0,0.0,0.0,496,694,618,781,1119124131,2,25,BOM
8663,0.07151861759370291,0,0.0,0.0,0.0,445,637,484,697,277088813,2,25,BOM
8162,0.008547796943701377,0,0.0,0.0,0.0,224,620,227,527,140078438,1,25,BOM
20,0.0063954739722657805,0,0.0,0.0,0.0,606,665,656,745,357346446,3,25,MAU
4339,0.009531716016357654,0,0.0,0.0,0.0,666,669,572,673,1150058029,3,25,BOM
3569,0.07154936506472342,0,0.0,0.0,0.0,898,651,746,787,1072479710,4,25,BOM
5751,0.07536205147126648,0,0.0,0.0,0.0,413,647,343,659,595805392,2,25,BOM
6518,0.09949881622236571,0,0.9172413793103448,0.0,0.0,113,250,188,644,853019536,1,25,MAU
513,0.07536205147126648,0,0.0,0.0,0.0,240,602,259,620,13054597,1,25,MAU
2843,0.045414014697291144,0,0.0,0.0,0.0,419,608,437,692,1209368298,2,25,MAU
7280,0.03572856132583095,0,0.0,0.0,0.0,940,704,843,821,736834738,4,25,MAU
6504,0.1034037450419703,0,0.0,0.0,0.0,816,696,729,773,1035091101,4,25,BOM
4078,0.006764443624511882,0,6.186206896551724,0.0,0.0,186,232,188,540,752179900,1,75,BOM
3972,0.09956031116440674,0,0.0,0.0,0.0,864,679,807,789,605426565,4,25,BOM
8631,0.1074009162746364,0,0.0,0.0,0.0,752,710,832,827,499228301,4,25,BOM
8357,0.09550164498969958,0,0.0,0.0,0.0,599,648,380,644,326047187,3,25,BOM
4394,0.09537865510561756,0,0.0,0.0,0.0,784,640,686,799,120957879,4,25,BOM
7741,0.003228484457153395,0,0.0,0.0,0.0,586,595,421,780,310093090,3,25,BOM
7037,0.00464286812409679,0,0.0,0.0,0.0,673,683,842,790,1119367705,3,25,BOM
7097,0.08145005073332719,0,3.8620689655172415,0.0,0.0,110,223,290,602,362705074,1,25,BOM
9292,0.0416320757617686,0,0.0,0.0,0.0,705,636,690,760,40943820,4,25,BOM
2581,0.2905943486148264,0,0.0,0.0,0.0,874,735,818,908,435046552,4,25,BOM
1348,0.07154936506472342,0,57.5448275862069,0.0,0.0,51,194,188,571,983940561,1,100,BOM
7035,0.0015988684930664451,0,0.0,0.0,0.0,500,661,661,611,1006714730,3,25,BOM
4076,0.003966423761645604,0,0.0,0.0,0.0,472,660,570,673,280498849,2,25,BOM
5079,0.09138148387295145,0,1.1517241379310346,0.0,0.0,225,246,337,644,812464465,1,50,BOM
2658,0.010915352212280537,0,0.0,1.0,896.0,201,220,243,483,156154322,1,75,BOM
8973,0.000830181717553731,0,0.0,0.0,0.0,670,690,501,660,361487204,3,25,BOM
1622,0.07536205147126648,0,2.3241379310344827,0.0,0.0,2,239,203,569,778973040,1,50,MAU
2135,0.0714878701226824,0,0.0,0.0,0.0,600,625,481,732,230809753,3,25,MAU
9499,0.0006456968914306804,0,6.593103448275862,0.0,0.0,121,219,227,712,773857986,1,100,BOM
8021,0.004243151000830184,0,0.0,0.0,0.0,334,588,302,595,4894868,2,25,MAU
8525,0.09537865510561756,0,3.296551724137931,0.0,0.0,136,222,243,499,783479159,1,50,BOM
9736,0.045414014697291144,0,0.0,0.0,0.0,361,610,316,645,757051380,2,25,BOM
3372,0.09956031116440674,0,18.93793103448276,0.0,0.0,121,240,250,772,120592518,1,100,BOM
1275,0.1074009162746364,0,0.32413793103448274,0.0,0.0,262,255,313,806,739879413,1,25,MAU
6412,0.07536205147126648,0,8.682758620689656,0.0,0.0,34,213,219,505,571204418,1,100,MAU
7393,0.8525658764566614,0,0.0,0.0,0.0,726,616,469,816,20605391,4,25,BOM
4351,0.01276020047351105,0,0.0,0.0,0.0,436,595,304,592,737200099,2,25,BOM
6881,0.09956031116440674,0,0.0,0.0,0.0,739,675,797,798,342975580,4,25,BOM
4646,0.005934261906958151,0,0.0,0.0,0.0,598,708,638,765,671069758,3,25,BOM
1308,0.05740552839528948,0,0.0,0.0,0.0,472,580,306,647,505804799,2,25,MAU
2045,0.07170310241982597,0,0.0,0.0,0.0,453,605,468,772,721976724,2,25,MAU
1473,0.01131506933554715,0,65.97241379310344,0.0,0.0,158,223,274,641,874941196,1,100,BOM
7559,0.045414014697291144,0,0.0,0.0,0.0,624,650,468,729,994170669,3,25,BOM
1607,0.0004919595363281348,0,1.4551724137931035,0.0,0.0,21,225,141,549,321419281,1,50,BOM
4720,0.07364019309411801,0,0.0,0.0,0.0,999,688,882,907,539296224,4,25,BOM
